ID	SampleName	SamplingDate	Continent	Country	Location	lineage	ambiguity_score	pangoLEARN_version	pango_version	tardis_location
hCoV-19/USA/FL-BPHL-2143/2020|EPI_ISL_653296|2020-06-30|NorthAmerica	EPI_ISL_653296	2020-06-30	NorthAmerica	USA	FL	B.1.595	0.987463622117752	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0859/2020|EPI_ISL_514205|2020-06-29|NorthAmerica	EPI_ISL_514205	2020-06-29	NorthAmerica	USA	FL	B.1.595	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0851/2020|EPI_ISL_514197|2020-06-27|NorthAmerica	EPI_ISL_514197	2020-06-27	NorthAmerica	USA	FL	B.1.595.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2013/2020|EPI_ISL_653166|2020-06-19|NorthAmerica	EPI_ISL_653166	2020-06-19	NorthAmerica	USA	FL	B.1.595.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0517/2020|EPI_ISL_508720|2020-06-16|NorthAmerica	EPI_ISL_508720	2020-06-16	NorthAmerica	USA	FL	B.1.595.1	0.992201426024955	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2063/2020|EPI_ISL_653216|2020-06-22|NorthAmerica	EPI_ISL_653216	2020-06-22	NorthAmerica	USA	FL	B.1.595.1	0.986101770903385	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2012/2020|EPI_ISL_653165|2020-06-19|NorthAmerica	EPI_ISL_653165	2020-06-19	NorthAmerica	USA	FL	B.1.595.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2064/2020|EPI_ISL_653217|2020-06-22|NorthAmerica	EPI_ISL_653217	2020-06-22	NorthAmerica	USA	FL	B.1.595.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2054/2020|EPI_ISL_653207|2020-06-28|NorthAmerica	EPI_ISL_653207	2020-06-28	NorthAmerica	USA	FL	B.1.595.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0524/2020|EPI_ISL_508727|2020-06-19|NorthAmerica	EPI_ISL_508727	2020-06-19	NorthAmerica	USA	FL	B.1.595.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0764/2020|EPI_ISL_512569|2020-06-28|NorthAmerica	EPI_ISL_512569	2020-06-28	NorthAmerica	USA	FL	B.1.595.1	0.970875995449374	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0748/2020|EPI_ISL_512554|2020-06-22|NorthAmerica	EPI_ISL_512554	2020-06-22	NorthAmerica	USA	FL	B.1.595.1	0.989725262452535	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0746/2020|EPI_ISL_512552|2020-06-20|NorthAmerica	EPI_ISL_512552	2020-06-20	NorthAmerica	USA	FL	B.1.595.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1261/2020|EPI_ISL_541168|2020-06-04|NorthAmerica	EPI_ISL_541168	2020-06-04	NorthAmerica	USA	FL	B.1.595	0.990401785714286	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-UW-741/2020|EPI_ISL_491306|2020-06-30|NorthAmerica	EPI_ISL_491306	2020-06-30	NorthAmerica	USA	FL	B.1.595	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0512/2020|EPI_ISL_508715|2020-06-10|NorthAmerica	EPI_ISL_508715	2020-06-10	NorthAmerica	USA	FL	B.1	0.923351582956439	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0861/2020|EPI_ISL_514207|2020-06-29|NorthAmerica	EPI_ISL_514207	2020-06-29	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0862/2020|EPI_ISL_514208|2020-06-29|NorthAmerica	EPI_ISL_514208	2020-06-29	NorthAmerica	USA	FL	B.1	0.98268106162843	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0308/2020|EPI_ISL_489717|2020-06-02|NorthAmerica	EPI_ISL_489717	2020-06-02	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0309/2020|EPI_ISL_489718|2020-06-02|NorthAmerica	EPI_ISL_489718	2020-06-02	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0855/2020|EPI_ISL_514201|2020-06-27|NorthAmerica	EPI_ISL_514201	2020-06-27	NorthAmerica	USA	FL	B.1	0.991077403524426	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0742/2020|EPI_ISL_512548|2020-06-19|NorthAmerica	EPI_ISL_512548	2020-06-19	NorthAmerica	USA	FL	B.1	0.983138489208633	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1487/2020|EPI_ISL_549269|2020-06-30|NorthAmerica	EPI_ISL_549269	2020-06-30	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0529/2020|EPI_ISL_508732|2020-06-19|NorthAmerica	EPI_ISL_508732	2020-06-19	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-3023/2020|EPI_ISL_1097347|2020-06-09|NorthAmerica	EPI_ISL_1097347	2020-06-09	NorthAmerica	USA	FL	B.1.332	0.912740384615385	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1642/2020|EPI_ISL_594331|2020-06-30|NorthAmerica	EPI_ISL_594331	2020-06-30	NorthAmerica	USA	FL	B.1.293	0.976465263634306	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1628/2020|EPI_ISL_594318|2020-06-12|NorthAmerica	EPI_ISL_594318	2020-06-12	NorthAmerica	USA	FL	B.1.293	0.949361207897793	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0501/2020|EPI_ISL_495407|2020-06-02|NorthAmerica	EPI_ISL_495407	2020-06-02	NorthAmerica	USA	FL	B.1.293	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1476/2020|EPI_ISL_549258|2020-06-25|NorthAmerica	EPI_ISL_549258	2020-06-25	NorthAmerica	USA	FL	B.1.293	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-ADA1/2020|EPI_ISL_513272|2020-06-26|NorthAmerica	EPI_ISL_513272	2020-06-26	NorthAmerica	USA	FL	B.1.293	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1243/2020|EPI_ISL_541166|2020-06-01|NorthAmerica	EPI_ISL_541166	2020-06-01	NorthAmerica	USA	FL	B.1	0.942730247779336	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0316/2020|EPI_ISL_489725|2020-06-03|NorthAmerica	EPI_ISL_489725	2020-06-03	NorthAmerica	USA	FL	B.1	0.945687645687646	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0499/2020|EPI_ISL_495405|2020-06-03|NorthAmerica	EPI_ISL_495405	2020-06-03	NorthAmerica	USA	FL	B.1	0.986101770903385	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0300/2020|EPI_ISL_480951|2020-06-01|NorthAmerica	EPI_ISL_480951	2020-06-01	NorthAmerica	USA	FL	B.1	0.989499553172475	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0913/2020|EPI_ISL_517803|2020-06-30|NorthAmerica	EPI_ISL_517803	2020-06-30	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2005/2020|EPI_ISL_653158|2020-06-04|NorthAmerica	EPI_ISL_653158	2020-06-04	NorthAmerica	USA	FL	B.1	0.982452193475815	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0500/2020|EPI_ISL_495406|2020-06-03|NorthAmerica	EPI_ISL_495406	2020-06-03	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-06-UMTL-A388/2020|EPI_ISL_479765|2020-06-09|NorthAmerica	EPI_ISL_479765	2020-06-09	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2049/2020|EPI_ISL_653202|2020-06-27|NorthAmerica	EPI_ISL_653202	2020-06-27	NorthAmerica	USA	FL	B.1	0.980847228481298	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0555/2020|EPI_ISL_508758|2020-06-30|NorthAmerica	EPI_ISL_508758	2020-06-30	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0842/2020|EPI_ISL_514188|2020-06-22|NorthAmerica	EPI_ISL_514188	2020-06-22	NorthAmerica	USA	FL	B.1.318	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0843/2020|EPI_ISL_514189|2020-06-22|NorthAmerica	EPI_ISL_514189	2020-06-22	NorthAmerica	USA	FL	B.1.318	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-AFQQ/2020|EPI_ISL_513284|2020-06-29|NorthAmerica	EPI_ISL_513284	2020-06-29	NorthAmerica	USA	FL	B.1.306	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0903/2020|EPI_ISL_517793|2020-06-23|NorthAmerica	EPI_ISL_517793	2020-06-23	NorthAmerica	USA	FL	B.1.306	0.968058407483459	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1267/2020|EPI_ISL_541174|2020-06-17|NorthAmerica	EPI_ISL_541174	2020-06-17	NorthAmerica	USA	FL	B.1.306	0.989047831917747	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0901/2020|EPI_ISL_517791|2020-06-12|NorthAmerica	EPI_ISL_517791	2020-06-12	NorthAmerica	USA	FL	B.1.306	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-ADPH/2020|EPI_ISL_513278|2020-06-28|NorthAmerica	EPI_ISL_513278	2020-06-28	NorthAmerica	USA	FL	B.1.306	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1630/2020|EPI_ISL_594320|2020-06-29|NorthAmerica	EPI_ISL_594320	2020-06-29	NorthAmerica	USA	FL	B.1.306	0.975305845038514	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1639/2020|EPI_ISL_594328|2020-06-29|NorthAmerica	EPI_ISL_594328	2020-06-29	NorthAmerica	USA	FL	B.1.306	0.959512307338394	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0817/2020|EPI_ISL_514163|2020-06-10|NorthAmerica	EPI_ISL_514163	2020-06-10	NorthAmerica	USA	FL	B.1.306	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0505/2020|EPI_ISL_508708|2020-06-10|NorthAmerica	EPI_ISL_508708	2020-06-10	NorthAmerica	USA	FL	B.1.306	0.988821819807735	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0775/2020|EPI_ISL_512579|2020-06-29|NorthAmerica	EPI_ISL_512579	2020-06-29	NorthAmerica	USA	FL	B.1.306	0.979006772009029	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0823/2020|EPI_ISL_514169|2020-06-12|NorthAmerica	EPI_ISL_514169	2020-06-12	NorthAmerica	USA	FL	B.1.306	0.992201426024955	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1623/2020|EPI_ISL_594313|2020-06-03|NorthAmerica	EPI_ISL_594313	2020-06-03	NorthAmerica	USA	FL	B.1.306	0.990401785714286	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0825/2020|EPI_ISL_514171|2020-06-12|NorthAmerica	EPI_ISL_514171	2020-06-12	NorthAmerica	USA	FL	B.1.306	0.991077403524426	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-USAFSAM-S139/2020|EPI_ISL_812329|2020-06-08|NorthAmerica	EPI_ISL_812329	2020-06-08	NorthAmerica	USA	FL	B.1	0.956150473113316	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2048/2020|EPI_ISL_653201|2020-06-24|NorthAmerica	EPI_ISL_653201	2020-06-24	NorthAmerica	USA	FL	B.1.325	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0310/2020|EPI_ISL_489719|2020-06-01|NorthAmerica	EPI_ISL_489719	2020-06-01	NorthAmerica	USA	FL	B.1	0.956872693726937	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-ADA3/2020|EPI_ISL_513273|2020-06-26|NorthAmerica	EPI_ISL_513273	2020-06-26	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-CDC-3811/2020|EPI_ISL_594465|2020-06-27|NorthAmerica	EPI_ISL_594465	2020-06-27	NorthAmerica	USA	FL	B.1.437	0.99175211769951	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2066/2020|EPI_ISL_653219|2020-06-29|NorthAmerica	EPI_ISL_653219	2020-06-29	NorthAmerica	USA	FL	B.1.437	0.989047831917747	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2047/2020|EPI_ISL_653200|2020-06-23|NorthAmerica	EPI_ISL_653200	2020-06-23	NorthAmerica	USA	FL	B.1.437	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2051/2020|EPI_ISL_653204|2020-06-29|NorthAmerica	EPI_ISL_653204	2020-06-29	NorthAmerica	USA	FL	B.1.437	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2050/2020|EPI_ISL_653203|2020-06-29|NorthAmerica	EPI_ISL_653203	2020-06-29	NorthAmerica	USA	FL	B.1.437	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2065/2020|EPI_ISL_653218|2020-06-24|NorthAmerica	EPI_ISL_653218	2020-06-24	NorthAmerica	USA	FL	B.1.437	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2053/2020|EPI_ISL_653206|2020-06-27|NorthAmerica	EPI_ISL_653206	2020-06-27	NorthAmerica	USA	FL	B.1.437	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1596/2020|EPI_ISL_594286|2020-06-05|NorthAmerica	EPI_ISL_594286	2020-06-05	NorthAmerica	USA	FL	B.1.437	0.937265037593985	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0986/2020|EPI_ISL_517876|2020-06-08|NorthAmerica	EPI_ISL_517876	2020-06-08	NorthAmerica	USA	FL	B.1.437	0.985874439461883	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0510/2020|EPI_ISL_508713|2020-06-10|NorthAmerica	EPI_ISL_508713	2020-06-10	NorthAmerica	USA	FL	B.1.437	0.99175211769951	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0504/2020|EPI_ISL_495410|2020-06-03|NorthAmerica	EPI_ISL_495410	2020-06-03	NorthAmerica	USA	FL	B.1.437	0.976233589859665	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0841/2020|EPI_ISL_514187|2020-06-20|NorthAmerica	EPI_ISL_514187	2020-06-20	NorthAmerica	USA	FL	B.1.320	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0912/2020|EPI_ISL_517802|2020-06-30|NorthAmerica	EPI_ISL_517802	2020-06-30	NorthAmerica	USA	FL	B.1.320	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-ACYG/2020|EPI_ISL_513269|2020-06-26|NorthAmerica	EPI_ISL_513269	2020-06-26	NorthAmerica	USA	FL	B.1.582	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-ACYH/2020|EPI_ISL_513270|2020-06-26|NorthAmerica	EPI_ISL_513270	2020-06-26	NorthAmerica	USA	FL	B.1.582	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-AD68/2020|EPI_ISL_513271|2020-06-26|NorthAmerica	EPI_ISL_513271	2020-06-26	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1055/2020|EPI_ISL_517945|2020-06-03|NorthAmerica	EPI_ISL_517945	2020-06-03	NorthAmerica	USA	FL	B.1	0.987463622117752	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1481/2020|EPI_ISL_549263|2020-06-27|NorthAmerica	EPI_ISL_549263	2020-06-27	NorthAmerica	USA	FL	B.1	0.952766844176893	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1483/2020|EPI_ISL_549265|2020-06-28|NorthAmerica	EPI_ISL_549265	2020-06-28	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-AG7J/2020|EPI_ISL_513285|2020-06-30|NorthAmerica	EPI_ISL_513285	2020-06-30	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1477/2020|EPI_ISL_549259|2020-06-25|NorthAmerica	EPI_ISL_549259	2020-06-25	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0984/2020|EPI_ISL_517874|2020-06-08|NorthAmerica	EPI_ISL_517874	2020-06-08	NorthAmerica	USA	FL	B.1	0.965225348890414	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-ADNH/2020|EPI_ISL_513274|2020-06-25|NorthAmerica	EPI_ISL_513274	2020-06-25	NorthAmerica	USA	FL	B.1	0.99197682193002	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1308/2020|EPI_ISL_541246|2020-06-23|NorthAmerica	EPI_ISL_541246	2020-06-23	NorthAmerica	USA	FL	B.1.305	0.991302408563782	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1306/2020|EPI_ISL_541244|2020-06-23|NorthAmerica	EPI_ISL_541244	2020-06-23	NorthAmerica	USA	FL	B.1.305	0.991077403524426	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-ADNP/2020|EPI_ISL_513275|2020-06-26|NorthAmerica	EPI_ISL_513275	2020-06-26	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0987/2020|EPI_ISL_517877|2020-06-11|NorthAmerica	EPI_ISL_517877	2020-06-11	NorthAmerica	USA	FL	B.1	0.99017637865595	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0317/2020|EPI_ISL_489726|2020-06-02|NorthAmerica	EPI_ISL_489726	2020-06-02	NorthAmerica	USA	FL	B.1	0.954944547134935	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1485/2020|EPI_ISL_549267|2020-06-28|NorthAmerica	EPI_ISL_549267	2020-06-28	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1641/2020|EPI_ISL_594330|2020-06-29|NorthAmerica	EPI_ISL_594330	2020-06-29	NorthAmerica	USA	FL	B.1	0.983367048775006	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1640/2020|EPI_ISL_594329|2020-06-29|NorthAmerica	EPI_ISL_594329	2020-06-29	NorthAmerica	USA	FL	B.1	0.947405166395159	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1627/2020|EPI_ISL_594317|2020-06-08|NorthAmerica	EPI_ISL_594317	2020-06-08	NorthAmerica	USA	FL	B.1	0.952766844176893	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-AF28/2020|EPI_ISL_513280|2020-06-28|NorthAmerica	EPI_ISL_513280	2020-06-28	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1486/2020|EPI_ISL_549268|2020-06-29|NorthAmerica	EPI_ISL_549268	2020-06-29	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0763/2020|EPI_ISL_512568|2020-06-28|NorthAmerica	EPI_ISL_512568	2020-06-28	NorthAmerica	USA	FL	B.1.280	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0758/2020|EPI_ISL_512564|2020-06-27|NorthAmerica	EPI_ISL_512564	2020-06-27	NorthAmerica	USA	FL	B.1.280	0.988369492283605	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1638/2020|EPI_ISL_594327|2020-06-29|NorthAmerica	EPI_ISL_594327	2020-06-29	NorthAmerica	USA	FL	B.1	0.945687645687646	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1484/2020|EPI_ISL_549266|2020-06-28|NorthAmerica	EPI_ISL_549266	2020-06-28	NorthAmerica	USA	FL	B.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1626/2020|EPI_ISL_594316|2020-06-04|NorthAmerica	EPI_ISL_594316	2020-06-04	NorthAmerica	USA	FL	B.1.609	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-QDX-3427/2020|EPI_ISL_876824|2020-06-30|NorthAmerica	EPI_ISL_876824	2020-06-30	NorthAmerica	USA	FL	B.1.609	0.991077403524426	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1625/2020|EPI_ISL_594315|2020-06-04|NorthAmerica	EPI_ISL_594315	2020-06-04	NorthAmerica	USA	FL	B.1.609	0.990627092166927	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0312/2020|EPI_ISL_489721|2020-06-02|NorthAmerica	EPI_ISL_489721	2020-06-02	NorthAmerica	USA	FL	N.1	0.982223222322232	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0523/2020|EPI_ISL_508726|2020-06-19|NorthAmerica	EPI_ISL_508726	2020-06-19	NorthAmerica	USA	FL	N.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0526/2020|EPI_ISL_508729|2020-06-19|NorthAmerica	EPI_ISL_508729	2020-06-19	NorthAmerica	USA	FL	N.1	0.992201426024955	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0525/2020|EPI_ISL_508728|2020-06-19|NorthAmerica	EPI_ISL_508728	2020-06-19	NorthAmerica	USA	FL	N.1	0.943717888836992	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0757/2020|EPI_ISL_512563|2020-06-27|NorthAmerica	EPI_ISL_512563	2020-06-27	NorthAmerica	USA	FL	N.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0829/2020|EPI_ISL_514175|2020-06-15|NorthAmerica	EPI_ISL_514175	2020-06-15	NorthAmerica	USA	FL	N.1	0.955185955185955	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0518/2020|EPI_ISL_508721|2020-06-15|NorthAmerica	EPI_ISL_508721	2020-06-15	NorthAmerica	USA	FL	N.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0527/2020|EPI_ISL_508730|2020-06-19|NorthAmerica	EPI_ISL_508730	2020-06-19	NorthAmerica	USA	FL	N.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0863/2020|EPI_ISL_514209|2020-06-29|NorthAmerica	EPI_ISL_514209	2020-06-29	NorthAmerica	USA	FL	N.1	0.980157835400225	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0313/2020|EPI_ISL_489722|2020-06-02|NorthAmerica	EPI_ISL_489722	2020-06-02	NorthAmerica	USA	FL	N.1	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1264/2020|EPI_ISL_541171|2020-06-04|NorthAmerica	EPI_ISL_541171	2020-06-04	NorthAmerica	USA	FL	N.1	0.979006772009029	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1057/2020|EPI_ISL_517947|2020-06-04|NorthAmerica	EPI_ISL_517947	2020-06-04	NorthAmerica	USA	FL	N.1	0.987463622117752	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0909/2020|EPI_ISL_517799|2020-06-30|NorthAmerica	EPI_ISL_517799	2020-06-30	NorthAmerica	USA	FL	N.1	0.957593915648767	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0304/2020|EPI_ISL_489713|2020-06-01|NorthAmerica	EPI_ISL_489713	2020-06-01	NorthAmerica	USA	FL	B.1.1.285	0.976233589859665	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0905/2020|EPI_ISL_517795|2020-06-23|NorthAmerica	EPI_ISL_517795	2020-06-23	NorthAmerica	USA	FL	B.1.1.285	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0906/2020|EPI_ISL_517796|2020-06-29|NorthAmerica	EPI_ISL_517796	2020-06-29	NorthAmerica	USA	FL	B.1.1.482	0.971811775403501	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2010/2020|EPI_ISL_653163|2020-06-12|NorthAmerica	EPI_ISL_653163	2020-06-12	NorthAmerica	USA	FL	B.1.1.77	0.99017637865595	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2164/2020|EPI_ISL_653317|2020-06-12|NorthAmerica	EPI_ISL_653317	2020-06-12	NorthAmerica	USA	FL	B.1.1.77	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2073/2020|EPI_ISL_653226|2020-06-29|NorthAmerica	EPI_ISL_653226	2020-06-29	NorthAmerica	USA	FL	B.1.1.77	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2009/2020|EPI_ISL_653162|2020-06-12|NorthAmerica	EPI_ISL_653162	2020-06-12	NorthAmerica	USA	FL	B.1.1.77	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2161/2020|EPI_ISL_653314|2020-06-09|NorthAmerica	EPI_ISL_653314	2020-06-09	NorthAmerica	USA	FL	B.1.1.77	0.982909826849562	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2011/2020|EPI_ISL_653164|2020-06-12|NorthAmerica	EPI_ISL_653164	2020-06-12	NorthAmerica	USA	FL	B.1.1.77	0.992650334075724	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1479/2020|EPI_ISL_549261|2020-06-26|NorthAmerica	EPI_ISL_549261	2020-06-26	NorthAmerica	USA	FL	B.1.1.192	0.984964093357271	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-ADPJ/2020|EPI_ISL_513279|2020-06-28|NorthAmerica	EPI_ISL_513279	2020-06-28	NorthAmerica	USA	FL	B.1.1.192	0.992650334075724	2021-11-25	v1.2.101	FL
